u ce apinlada ba ||| and barley plowed distributed ,
igal ||| are here ;
mu usa cusuen lugale bad martu mudu ||| year following : “ Šu-Suen , the king , the Amorite wall erected . ”
egir buruce ||| After the harvest ,
laia i ||| the oil deficit
ahit,abe ||| Aḫi-ṭāb
gabsu bindu ||| declared , “ I will replace it! ”
mu lugalbi inpa ||| He swore by the royal name ;
tukumbi nunsu ||| If he has not replaced it ,
cerdam ||| it is a capital crime ;
3 iniminannace ||| one Inim-Inanna-še ,
3 lugalitida ||| one Lugal-itida ,
3 lugina ||| one Lu-gina ,
3 ursaga ||| one Ur-saga ,
3 urkununa ||| one Ur-kununa ,
luinimabime ||| are the witnesses ;
iti cesagku ||| month : “ Harvest , ”
mu urbilum bahul ||| year : “ Urbilum was destroyed . ”
X ||| …
3 X ||| 3 ban2…
3 X ||| 3 ban2…
nubandagu X ||| oxen-manager …
3 X ||| 3 ban2 …
3 X ||| 3 ban2 …
3 sila X ||| 3 ban2 3 sila3 : …
nubandagu X ||| the oxen-manager …-x
3 dumu lunincubur ||| 3 ban2 3 : the son of Lu-Ninšubur ;
3 dumu urmami ||| 3 ban2 : the son of Ur-Mami ;
3 dumu urnamana ||| 3 ban2 3 : the son of Ur-nam-anna ,
nubandagu ceckala dumu gudun ||| oxen-manager of Šeškalla , son of Gu-dun ;
3 dumu urama ||| 3 ban2 : son of Uramma ,
nubandagu lugalnesage ||| the oxen-manager of Lugal-nesage ;
3 dumu urgigir ||| 3 ban2 3 : son of Ur-gigir ,
nubandagu ceckala dumu dada ||| the oxen driver of Šeškalla , son of Dada ;
3 dumu adaga ||| 3 ban2 3 : son of Adaga ,
nubandagu urlugal ||| the oxen-manager of Ur-lugal ;
cunigin 3 sila ce sumun gur ||| total : 3 barig 3 ban2 3 sila3 old grain ,
ceba dumu cagu ||| barley rations of sons of oxen-drivers
kisu aca ninurata ||| from the threshing floor of the field Nin-ura ;
iti dumuzi ||| month : “ Dumuzi , ”
mu mada zabcali bahul ||| year : “ the lands of Zabašali were destroyed . ”
lucalim ||| Lu-salim ,
dumu X ||| son of Lugal-… .
3 ce gur lugal ||| 3 gur 3 barig barley ,
ceba zamukace ||| for the barley ration of the new year ,
ekikkenta ||| from the millhouse ,
gabus aria ||| the assistant herder …
ninagsukake ||| did Nin-Nagsuka
cu bati ||| receive ;
iti dal ||| month “ Flight , ”
mu usa en eridu bahun ||| year following “ The lord of Eridu was installed . ”
pisanduba ||| Basket-of-tablets
mu didli ||| xxx
gurua taka ||| xxx
ca kinunir nigin ||| xxx
u guaba ||| xxx
igal ||| xxx
mu urbilum bahul ||| xxx
3 acgar euzga ||| 3 female kid , in the uzga-house ,
ARADnanna muhaldim mackim ||| Arad-Nanna , the cook , was enforcer ;
3 udu niga 3 sila ||| 3 sheep , grain-fed , 3 lamb ,
bizua ||| Bizua ;
3 udu niga 3kam us ||| 3 sheep , grain-fed , 4 grade ,
3 udu niga 3kam us ||| 3 sheep , grain-fed , 4 grade ,
dada gala ||| Dada , castrate ;
3 udu niga 3kam us ||| 3 sheep , grain-fed , 4 grade ,
3 udu niga 3kam us ||| 3 sheep , grain-fed , 4 grade ,
urningubalag nar ||| Ur-Ningubalag , the cantor ;
ca mukurata ||| from among the deliveries ;
u 3 la 3kam ||| the 4 day ,
ki intaeata bazi ||| from Intaea booked out ;
giri nannamaba dubsar ||| via Nanna-maba , the scribe ;
iti ezemculgi ||| month : “ Festival of Šulgi , ”
mu cusuen lugal ||| year : “ Šu-Suen is king ; ”
3 la 3 udu ||| 3 sheep .
pisanduba ||| Basket-of-tablets
sadu kecra ||| regular rations of … ,
e nindingir baba ||| house of the priestesses of Baba ,
kicib inimbaba cabra ||| sealed documents of Inim-Baba , chief house administrator .
pisanduba ||| Basket-of-tablets
nigkak cas,e ||| accounts of …
igal ||| are here ;
mu guzata ||| from the year : “ The chair ”
mu enmahgalanace ||| to the year : “ Enmaḫgalanna . ”
cusuen ||| Šū-Suen ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four corners
culgirimu sukkal ||| Šulgi-irimu , courrier ,
ragaba ||| rider ,
ARADzu ||| is your servant .
ibisuen ||| Ibbi-Suen ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four corners
luningirsu ||| Lu-Ningirsu ,
dubsar ||| scribe ,
dumu lubaba ||| son of Lu-Baba ,
ARADzu ||| is your servant .
pisanduba ||| Basket-of-tablets
gurum ak girisega ||| xxx
sag engar erin ugIL ||| xxx
girisega gu nigakam ||| xxx
e ningirsu ||| xxx
igal ||| xxx
mu madarabzu babdu ||| xxx
pisanduba ||| Basket-of-tablets
kicib daba ||| sealed documents , … ,
kicib namcatam ||| sealed documents , official ,
X nam aca apisal ||| … of the fields of Apisal
u gudena ||| and Gu’edina
u mucbiana ||| and Mušbiana ,
igal ||| are here ;
mu amarsuen lugalam ||| year : “ Amar-Suen is king . ”
3 ab a am mu 3 ||| 3 cow , seed of wild bull , third year ;
3 sila ||| 3 lamb ;
bauc u 3kam ||| slaughtered , 4 day ;
ki zubagata ||| from Zubaga
culgirimu ||| did Šulgi-irimu
cu bati ||| receive ;
iti sesdagu ||| month : “ Piglet-feast , ”
mu en nanna karzida bahun ||| year : “ Lord of Nanna in Karzida installed , ”
3 gu 3 udu ||| 3 ox , 3 sheep .
cusuen ||| Šū-Suen ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four corners
lusuen ||| Lu-Suen ,
dumu X ||| son of A-… ,
ARADzu ||| is your servant .
3 dug dida 3 sila kac saga  ||| 3 jug wort , 3 sila3 fine beer ,
3 ninda 3 gin i 3 gin naga  ||| 3 ban2 bread , 3 shekels oil , 3 shekels alkali-plant ,
3 sa cum  ||| 3 bundles onions ,
urnigar sukkal gabac  ||| for Ur-nigar , the messenger , to the frontier ;
3 dug dida 3 sila kac  ||| 3 jug wort , 3 sila3 beer ,
3 ninda 3 gin i 3 gin naga  ||| 3 ban2 bread , 3 shekels oil , 3 shekels alkali-plant ,
3 sa cum  ||| 3 bundles onions ;
cutu gabac  ||| for Šū-Utu , to the frontier ;
3 sila kac 3 sila ninda  ||| 3 sila3 beer , 3 sila3 bread ,
3 gin i 3 gin naga  ||| 3 shekels oil , 3 shekels alkali-plant ,
3 sa cum  ||| 3 bundle onions ,
culgikiursa kausa  ||| for Šulgi-ki’ursa , the ka’usa ;
cunigin 3 dug dida du 3  ||| total : 3 jugs of common wort , 3 ban2 ;
cunigin 3 sila kac saga cunigin 3 sila kac  ||| total : 3 sila3 fine beer ; total : 3 sila3 beer ;
cunigin 3 sila ninda cunigin 3 gin i  ||| total : 3 ban2 3 sila3 bread ; total : 3 shekels oil ;
cunigin 3 gin naga  ||| total : 3 shekels alkali-plant ;
cunigin 3 sa cum  ||| total : 3 bundles onions ;
u 3kam  ||| 4 day ,
iti diri  ||| month : “ Extra , ”
mu simanum bahul  ||| year : “ Simanum was destroyed . ”
pisanduba ||| Basket-of-tablets
nigkak ||| xxx
ipalis dubsar gur habuda ||| xxx
igal ||| xxx
iti ezemculgi ||| xxx
mu huhnuri bahulta ||| xxx
iti cugargal ||| xxx
mu en nanna karzida bahunce ||| xxx
mubi mu 3am ||| xxx
pisanduba ||| Basket-of-tablets
a uda ||| xxx
e cusuen lugal ||| xxx
igal ||| xxx
giri lugudea ||| xxx
mu madarabzu enki babdu ||| xxx
n X ki X ||| …
3 n X ki X ||| 3 …
3 sila ki X ||| 3 lambs from …
3 sila ki X ||| 3 lambs from …
3 sila ki acqudumta ||| 3 lambs from Ašqudum
3 udu ki X ||| 3 sheep from …
3 udu muku X ||| 3 sheep delivery of …
3 sila ki latenicta ||| 3 lamb from Lateniš ,
3 ||| 3 .
cabita ||| Therefrom
3 udu sadu ||| 3 sheep , the regular offerings
3 sila ninkununa ||| 3 lambs for Ninkununa
3 sila X ||| 3 lamb for …
3 sila lugaluda ||| 3 lambs for Lugaluda
3 la 3 ||| 3
ziga lugal ||| booked out for the king ;
3 udu ca egalce acqudanum ||| 3 sheep into the palace …
n udu ka nanna ||| 3 sheep of the gate of Nanna ?
3 udu X dam alamu ||| 3 sheep , … the wife ? of Alamu ;
3 udu laia alamu ||| 3 sheep , deficit of Alamu
3 ||| 3
3 X da X guba ||| 3 …
3 X ||| 3 …
3 udu X ||| 3 sheep …
3 X cabra X ||| 3 sheep … for the chief administrator .
X ||| …
pisanduba ||| Basket-of-tablets
ce zida ||| of barley and flour ,
kicib urzu ||| sealed documents of Urzu
u kicib ugula kikkenakene ||| and sealed documents of the foremen of the millworks ,
igal ||| are here ;
mu kimac bahul ||| year : “ Kimaš was destroyed . ”
akala ||| Akalla ,
dubsar ||| scribe ,
dumu urnigar cuc ||| son of Ur-nigar , cattle manager .
egalesi ||| Egalesi ,
dubsar ||| scribe ,
dumu lucara ||| son of Lu-Šara ,
saduka ||| chief surveyor .
pisanduba ||| Basket-of-tablets
gurumak ||| inspections ;
lu marsa ||| shipyard laborers
ca girsu ||| in Girsu ,
mu en nanna ||| year : “ The en of Nanna ; ”
lu marsa ||| shipyard laborers ,
ca nigin ||| in Nigin ,
mu usa e puzuricdagan badua ||| year following : “ The house of Puzris-daga was erected ; ”
lu marsa ||| shipyard laborers ,
madga ||| of Madga ,
lu marsa ||| shipyard laborers ,
ca guaba ||| in Guabba
mu X ||| year : “ … . ”
kubatum ||| Kubātum ,
lukur kiag ||| the beloved lukur-woman
cusuen ||| of Šū-Sîn .
nanna ||| To Nanna
lugalani ||| his master ,
namti ||| for the life
X ||| of …
pisanduba ||| Basket-of-tablets
kia cuku dudua ||| … allocation …
e nance ||| of the house of Nanše
u e nindara ||| and the house of Nindara
igal ||| are here ;
mu ||| year : “ … . ”
3 geme u 3ce ||| 3 female laborer workdays ,
a ide uca ||| water to the river , … ;
ugula kugani ||| foreman : Kugani ,
mu usa ancan bahul ||| year after : “ Anšan was destroyed . ”
akala ||| Akalla ,
dubsar ||| scribe ,
dumu X ||| son of …
X ||| …
ninani ||| his mistress ,
urnamma ||| Ur-Namma ,
nita kalga ||| the mighty man ,
lugal urima ||| king of Ur ,
X X X ||| …
pisanduba ||| Basket-of-tablets
etum ||| xxx
gurum ak ||| xxx
giri X ||| xxx
igal ||| xxx
mu simurum lulubu ||| xxx
3 udu cugid ||| 3 šugid-sheep ,
3 u cugid ||| 3 šugid-ewes
X sila gaba lugal ||| 3 semi-weaned lamb ,
3 mac cugid ||| 3 bucks ,
eu3 3 ||| for “ House Day 3 ” ;
iti u 3 bazal ||| of the month day 3 elapsed ,
ki naluta ||| from Nalu ,
nasa idab ||| Nasa accepted .
iti ezemninazu ||| month : “ Festival of Ninazu , ”
mu simurum u lulubu ara 3 la 3kam bahul ||| year : “ Simurum and Lulubu for the 4 time were destroyed . ”
n dug dida saga 3 ||| 3 jugs of good quality wort , each 3 ban2 ,
n dug dida du 3 ||| 3 jugs of ordinary wort , each 3 ban2 ,
3 zigu saga ||| 3 ban2 good quality pea-flour ,
3 dabin 3 zulum ||| 3 barig semolina , 3 barig dates ,
3 udu 3 mac ||| 3 rams , 3 billy ,
3 sila igec duga ||| 3 sila3 good sesame oil ,
3 sila igec ||| 3 sila3 sesame oil ,
3 gurdub ||| 3 gurdub ,
nuhilum elam ||| Nuḫi-ilum of Elam ,
cu bati ||| received ;
iti dumuzi ||| month : “ Dumuzi , ”
mu usa cusuen lugale bad martu mudu ||| year after : “ Šu-Suen , the king , the Amorite wall erected . ”
pisanduba ||| Basket-of-tablets
gurumak ||| inspections
3 gin kubabbar ||| 3 shekels silver ,
a X ||| labor of Ur-dukuga ,
mu 3am anaDU ||| in one year … ,
ki PAuta ||| from PA’u
urdukugake ||| did Ur-dukuga
cu bati ||| recieve ;
tukumbi ||| if
u 3am gala indag ||| for 3 day he does not work ,
ce 3ta ageda ||| that 3 ban2 barley for each  will be weighed out ,
mu lugalbi inpa ||| the royal name he invoked ;
3 PAda ||| 3 PAda ,
3 urtumal sadu ||| 3 Ur-Tummal , chief surveyor ,
3 ceckala dumu dudu ||| 3 Šeškalla , son of Dudu ,
luinimabime ||| are the witnesses ;
iti NENEgar u 3 bazalta ||| from month : “ NENEgar , ” the 4 day completed ,
mu simurum bahul ||| year : “ Simurrum was destroyed . ”
pisanduba ||| Basket-of-tablets
gurumak ||| inspections
giri aga ||| via Aga
malah X X X X ||| boatmen … ,
lu marsakene ||| harbor laborers ,
u burbi ||| and …
girsuta ||| from Girsu
guabace ||| to Guabba ,
igal ||| are here ;
mu guza enlila badim ||| year : “ The chair of Enlil was fashioned . ”
3 udu niga ||| 3 sheep , barley-fed ,
inanna ||| for Inanna ;
3 udu niga gula ||| 3 sheep , barley-fed , for Gula ,
nanceGIRgal mackim ||| Nanše-GIRgal , responsible official ;
iti u 3 bazal ||| of the month , day 3 elapsed ,
ziga ||| booked out
ca unu ||| in Uruk ,
ki nalu ||| from Nalu ;
iti ezemninazu ||| month : “ Festival of Ninazu , ”
mu kimac bahul ||| year : “ Kimaš was destroyed . ”
pisanduba ||| Basket-of-tablets
im nig kacdea lugal ||| xxx
giri urnungal ||| xxx
mu amarsuen lugale urbilum muhul ||| xxx
n 3 mer hi ||| … 3 , north , averaged ,
n 3 kur hi ||| … 3 , east , averaged ,
n GAN bar 3 ki ||| … surface , outside , 3 eše3 3 iku , inside ;
aca 3 X 3 GAN ||| field : 3 bur3 … 3 iku , surface ;
3 X GAN 3 ||| 3 eše3 3 iku … surface , 3  3 barig ;
3 GAN 3 ||| 3 eše3 3 iku surface , 3  3 ban2 ;
3 GAN 3 ||| 3 eše3 3 iku surface , 3 ;
3 GAN 3 ||| 3 eše3 3 iku surface , 3  3 barig ;
n 3 GAN su ||| … 3 iku surface , fallow ;
cebi X ||| its barley : … ;
ludingira engar ||| Lu-dingira , the ploughman ;
GANgu ka ||| oxen-field of Fox ;
3 mer hi ||| 3 , north , averaged ,
3 kur hi ||| 3 , east , averaged ;
3 GAN bar 3 ki ||| 3 eše3 3 iku surface outside , 3 eše3 3 iku inside ;
aca 3 GAN ||| field : 3 bur3 3 iku surface ;
3 X GAN X ||| 3 bur3 3 eše3 … surface … ;
3 GAN X ||| 3 bur3 3 iku surface … ;
3 GAN X ||| 3 bur3 3 iku surface … ;
X X X ||| …
GAN kabduga ||| surface , inspected ;
aca X ||| field Bur… ,
giri X ||| via … ;
mu usa X X lulubum ara 3 la 3kamac bahul ||| year after : “ … Lullubum for the 4 time destroyed . ”
pisanduba ||| Basket-of-tablets
nigkak a hedab ||| xxx
mu madarabzu ||| xxx
mu simanum ||| xxx
urbaba ||| xxx
X tu bad ||| xxx
X X ||| xxx
X mah ||| xxx
X du ||| xxx
X ursuen ||| xxx
mu naruamah ||| xxx
duganizi ||| xxx
u dub gidabi ||| xxx
igal ||| xxx
cusuen ||| Šū-Suen ,
lugal kalga ||| strong king ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of the four corners
urnungal ||| Ur-Nungal ,
dubsar ||| scribe ,
dumu urcara ||| son of Ur-Šara ,
ARADzu ||| is your servant .
3 udu cimacgi gecdu u ||| 3 sheep , Šimaškian , breeder , grass-fed ,
ribagada ||| Ribagada ,
ca mukurata ||| from the delivery ,
u 3kam ||| on the 4 day ,
ki intaeata bazi ||| out of  Intaea was booked ;
giri nursuen dubsar ||| via Nur-Suen , scribe ;
iti ezemcusuen ||| month : “ festival of Šu-Suen , ”
mu cusuen lugal urimake mada zabcali muhul ||| year : “ Šu-Suen , king of Ur , destroyed the land of Zabšali . ”
3 udu ||| 3 sheep .
3 sila cecdada sanga ||| 3 lambs , Šeš-dada , household administrator ;
3 sila ensi nibru ||| 3 lambs , governor of Nippur ;
3 sila zabardab ||| 3 lambs , the zabardab ;
3 sila lunanna ||| 3 lamb , Lu-Nanna ;
3 mac zige nubanda ||| 3 male goat , Zige , the manager ;
3 mac mealam nubanda ||| 3 male goat , Mealam2 , the manager ;
3 gu niga 3 la 3 udu ||| 3 ox , grain-fed , 3 less 3 sheep ,
3 macgal 3 mac ||| 3 full-grown male goat , 3 male goat ,
culgihamati ||| Šulgi-ḫamati ;
3 X X ||| 3 … ;
3 X X ||| 3 … ;
3 sila itrakili ||| 3 lamb , Itraq-ilī ;
3 sila nada ||| 3 lamb , Nada ;
muku ||| delivery ;
iti cesagku ||| month : “ Harvest , ”
mu kimac u hurti bahul ||| year : “ Kimaš and Hurti were destroyed ; ”
u 3kam ||| 4 day .
pisanduba ||| Basket-of-tablets
adea gec bala dea ||| Irrigation , … ,
cabrane ||| of the chief household administrators
niginba bara kar ||| grand totals of barakara ,
girsuta ||| from Girsu
guabace ||| to Guabba ,
nigkak erin gizi ||| accounts of troops of fodder-reed ,
igal ||| are here ;
mu lugale cacrum muhul ||| year : “ The king Šašrum destroyed . ”
pisanduba ||| Basket-of-tablets
dub gida ||| long-tablets ,
udu ceta sa ||| sheep with grain exchanged ,
igal ||| are here ;
pisanduba ||| Basket-of-tablets
gu sila engarene ||| oxen … of the plowmen ,
gu sila unude ||| oxen … of the cattle herdsmen ,
udu namena ||| rams of lordship ,
gabari im egala kura ||| copies of tablets , into the palace delivered ;
mu amarsuen lugal u mu amarsuen lugale urbilum muhul ||| year : “ Amar-Suen is king ” and year : “ Amar-Suen , the king , Urbilum destroyed ”
caba ingal ||| herein are .
pisanduba ||| Basket-of-tablets
dub gida ||| xxx
sagnigura ||| xxx
lubaba dumu utubara ||| xxx
urbadkura ||| xxx
urningirsu sukkal kas ||| xxx
u akala dumu ||| xxx
ursaga ||| xxx
igal ||| xxx
mu en inanna ||| xxx
mace ipa ||| xxx
pisanduba ||| Basket-of-tablets
kicib daba ||| xxx
agu dubsar gacam ||| xxx
igal ||| xxx
mu cusuen ||| xxx
lugal urima ||| for the king of Ur
lugal kiengi kiurikace ||| and king of Sumer and Akkad ,
urmes ||| Urmes ,
dumu ilamlamuma ||| the son of Ilamlammuma
a munaru ||| dedicated  to him .
3 udu niga ||| 3 sheep , barley-fed ,
siskur dingirne ||| siskur-offering ofs ;
3 macgal ||| 3 buck
kac nagce ||| for “ beer-drinking , ”
giri ninhamati ||| via Ninḫamati ;
3 gu niga bauc ||| 3 ox , barley-fed , slaughtered ;
ziga ki kalamhenagita ||| booked out from Kalam-ḫenagi ,
itita u 3 barazal ||| of the month , day 3 elapsed ;
iti cesagku ||| month : “ Harvest , ”
mu usa kimac u hurti bahul ||| year after : “ Kimaš and Ḫurti were destroyed . ”
3 udu ||| 3 sheep
siskur kisu aca GANmah ||| for the threshing-floor sacrifice of the field GAN-maḫ ,
ki urhalmucata ||| from Ur-Ḫalmuša ,
kicib luhaia ||| under seal of Lu-Ḫaya ;
mu cusuen lugale magurmah enlil ninlilra munedu ||| year : “ Šu-Suen the king built the great-barge for Enlil and Ninlil . ”
luhaia ||| Lu-Ḫaya ,
dubsar ||| scribe ,
dumu ure cuc ||| son of Ur-e’e , cattle manager .
pisanduba ||| Basket-of-tablets
kicib daba ||| sealed documents , taken ,
lugalsaga ugula ucbar ||| Lugal-saga , foreman of weavers ,
mu 3kam ||| 3 years ;
igal ||| are here .
nanna ||| For Nanna ,
dumu sag ||| the first-born son
enlila ||| of Enlil ,
lugal kiaganir ||| his beloved master ,
cusuen ||| Šū-Sîn ,
kiag nanna ||| the beloved of Nanna ,
lugal enlile ||| the king whom Enlil
cagana ||| in his heart
inpa ||| did choose
sipa kalama ||| as the shepherd of the country
u an ubda limmubace ||| and of the four world quarters ,
lugal kalga ||| the strong king ,
lugal urima ||| king of Ur
lugal an ubda limmubake ||| and king of the four world quarters ,
e murianabak ||| the Murianabak Temple ,
e kiagani ||| his beloved temple ,
munadu ||| he built for him .
3 ziz gur lugal ||| 3 gur 3 ,
3 X gig gur lugal ||| ,
ki luigimaceta ||| from  Lu-igimaše ,
kicib urlamma dumu urbaba ||| under seal of Ur-Lamma , son  Ur-Baba ,
idub aca arcatianindarata ||| ;
iti ezemculgi ||| month “ Festival of Šulgi , ”
mu simurum u lulubum ara 3 la 3kamac bahula ||| year “ Simurum and Lullubum for the 4 time were destroyed . ”
urlamma ||| Ur-Lamma ,
dubsar ||| scribe ,
dumu urbaba ||| son  Ur-Baba .
pisanduba ||| Basket-of-tablets
kicib daba urama nubandaguka ||| xxx
iti 3kam igal ||| xxx
iti cesagku ||| xxx
mu cusuen lugal urimake naruamah enlil ninlilra muneduta ||| xxx
iti cesagku ||| xxx
mu cusuen lugal mada zabcali muhulce ||| xxx
X X X ||| … ,
lugal urima ||| the king of Ur ,
pisanduba ||| Basket-of-tablets
dub gida ||| long-tablets
lu nigdabkene ||| of the requisitioners
igal ||| are here ;
mu cacrum bahul ||| year : “ Šašrum was destroyed . "
pisanduba ||| Basket-of-tablets
X X daba ||| xxx
X ||| xxx
X X ||| xxx
X X ||| xxx
X sila gal ||| xxx
X ance ||| xxx
X tug X ||| xxx
igal ||| xxx
mu kimac ||| xxx
3 udu ||| 3 ram ,
bauc u 3kam ||| slaughtered , 4 day ;
ki tahicatalta ||| from Tahiš-atal
culgirimu ||| Šulgi-irimu
cu bati ||| received ;
iti sesdagu ||| month : “ Piglet feast , ”
mu cusuen lugale madara abzu enkika bindim ||| year : “ Šu-Suen , the king , the boat “ Ibex-of-apsû ” of Enki fashioned ; ”
3 ||| 3 .
nanna ||| For Nanna ,
lugalani ||| his master ,
culgi ||| did Šulgi ,
nita kalga ||| the mighty man ,
lugal urima ||| king of Ur ,
lugal an ubda limmubake ||| king of the four world quarters ,
3 mana ||| 3 mina
munagin ||| standardize .
cusuen ||| Šū-Suen ,
nita kalga ||| strong man ,
lugal urima ||| king of Ur ,
lugal an ubda limmuba ||| king of heaven with its four corners
babati ||| to Babati ,
dubsar ||| scribe ,
ARADzu ||| is your servant .
3 sila kac 3 sila ninda ||| 3 sila3 beer , 3 sila3 bread ,
3 gin i ||| 3 shekels oil ,
abuni lu zah dabde gena ||| Abuni , gone away to capture runaways ;
3 sila kac 3 sila ninda ||| 3 sila3 beer , 3 sila3 bread ,
3 gin i 3 gin iudu ||| 3 shekels oil , 3 shekels tallow ,
idizu lu tukulgula ||| Idizu , big-gendarme ;
3 sila kac 3 sila ninda ||| 3 sila3 beer , 3 sila3 <bread> ,
3 gin i ||| 3 shekels oil ,
cuera ||| Šu-Erra ;
ziga u 3 ||| booked out , 4 day ,
iti ceila ||| month : “ Grain lifted ” .
lugalanir ||| for his master ,
cusuen ||| Šū-Sîn ,
kiag enlila ||| the beloved of Enlil ,
lugal kalga ||| the strong king ,
lugal urima ||| king of Ur
lugal an ubda limmubake ||| and king of the four world quarters ,
pisanduba ||| Basket-of-tablets
dugan cabi suga ||| xxx
kac zi i ||| xxx
ekas ||| xxx
ca girsu ||| xxx
ca guaba ||| xxx
u ceba gua ca girsu ||| xxx
